"Type","OldFullName","NewFullName"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Krishnamurthy, H. K., et al. (2014)\Krishnamurthy, H. K., et al.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Krishnamurthy, H. K., et al. (2014)\Krishnamurthy, H. K., et al.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Müller, Bellaredj et al. (2019)\Annotated - Müller, Bellaredj et al. (2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Müller, Bellaredj et al. (2019)\Annotated - ~b993d1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Müller, Bellaredj et al. (2019)\Müller, Bellaredj et al. (2019) Annotations.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Müller, Bellaredj et al. (2019)\Müller, Bel~e72167"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Müller, Bellaredj et al. (2019)\Müller, Bellaredj et al. (2019) Annotations.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Müller, Bellaredj et al. (2019)\Müller, Bel~5e3561"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Müller, Bellaredj et al. (2019)\Müller, Bellaredj et al. (2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Müller, Bellaredj et al. (2019)\Müller, Bel~e6da1b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Rotem, E., et al. (2004)\Annotated Rotem, E., et al. (2004).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Rotem, E., et al. (2004)\Annotated Rotem, E., et al. (2004).pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Rotem, E., et al. (2004)\Rotem, E., et al. (2004) Annotations.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Rotem, E., et al. (2004)\Rotem, E., et al. (2004) Annotations.docx"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Rotem, E., et al. (2004)\Rotem, E., et al. (2004) Annotations.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Rotem, E., et al. (2004)\Rotem, E., et al. (2004) Annotations.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Rotem, E., et al. (2004)\Rotem, E., et al. (2004).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Rotem, E., et al. (2004)\Rotem, E., et al. (2004).pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Schaef, C., et al. (2019)\Annotated - Schaef, C., et al. (2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Schaef, C., et al. (2019)\Annotated - Schaef, C., et al. (2019).pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Schaef, C., et al. (2019)\Schaef, C., et al. (2019) Annotations.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Schaef, C., et al. (2019)\Schaef, C., ~3bc6d4"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Schaef, C., et al. (2019)\Schaef, C., et al. (2019) Annotations.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Schaef, C., et al. (2019)\Schaef, C., et al. (2019) Annotations.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Schaef, C., et al. (2019)\Schaef, C., et al. (2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\DVFS\Schaef, C., et al. (2019)\Schaef, C., et al. (2019).pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\8.5 A Fully Integrated Voltage Regulator in 14nm CMOS with Package-Embedded Air-Core Inductor Featuring Self-Trimmed, Digital.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\8.5 A Fully ~1f6150"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\A 500 MHz, 68% efficient, fully on-die digitally controlled buck Voltage Regulator on 22nm Tri-Gate CMOS.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\A 500 MHz, 6~2803f3"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Analysis of The Enhanced Intel® Speedstep® Technology of the Pentium®M Processor.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Analysis of ~078fbf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Design Exploration of Package-Embedded Inductors.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Design Explo~394713"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\FIVR – Fully Integrated Voltage Regulators on 4th Generation Intel® Core™ SoCs.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\FIVR – Fully~5424ad"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\High Performance Distributed On-Chip Voltage Regulation for Modern Integrated Systems.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\High Perform~54f19c"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Improving SoC Power Delivery With Fully Integrated Switched-Capacitor Voltage Regulators.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Improving So~e9f89f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Intel's Haswell Takes A Major Step Forward, Integrates Voltage Regulator.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Intel's Hasw~5ee15b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\PACKAGE AND PLATFORM VIEW OF INTEL’S FULLY INTEGRATED VOLTAGE REGULATORS (FIVR).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\PACKAGE AND ~7029df"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\System Level Analysis of Fast, Per-Core DVFS.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\System Level~63a72f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\System-Level Power Analysis of a Multicore.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\System-Level~6805e2"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Very High Frequency Integrated POL for CPUs.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Very High Fr~a11d08"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Voltage Regulator Efficiency Aware Power Management.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\DVFS\Unannotated References\Voltage Regu~d01fd3"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Krishnamurthy, H. K., et al. (2014)\Annotated - Krishnamurthy, H. K., et al. (2014).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Krishnamurthy, H. K., et al. (2014)\Annotated - ~bca0cf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Krishnamurthy, H. K., et al. (2014)\Krishnamurthy, H. K., et al. (2014) Annotations.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Krishnamurthy, H. K., et al. (2014)\Krishnamurth~42494f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Krishnamurthy, H. K., et al. (2014)\Krishnamurthy, H. K., et al. (2014) Annotations.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Krishnamurthy, H. K., et al. (2014)\Krishnamurth~5f5375"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Krishnamurthy, H. K., et al. (2014)\Krishnamurthy, H. K., et al.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Krishnamurthy, H. K., et al. (2014)\Krishnamurthy, H. K., et al.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Müller, Bellaredj et al. (2019)\Annotated - Müller, Bellaredj et al. (2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Müller, Bellaredj et al. (2019)\Annotated - ~b993d1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Müller, Bellaredj et al. (2019)\Müller, Bellaredj et al. (2019) Annotations.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Müller, Bellaredj et al. (2019)\Müller, Bel~e72167"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integrated Voltage Regulator (FIVR)\Müller, Bellaredj et al. (2019)\Müller, Bellaredj et al. (2019) Annotations.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\163647 VLSI Technology LLC\Matters\0019 Austin\Fully Integr~bdaf06\Müller, Bellaredj et al. (2019)\Müller, Bel~5e3561"
