"Type","OldFullName","NewFullName","NewFullNameLen","WithinLimit"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Certificates of Completion\PLI Fundamentals of Patent Litigation 2023 Certificate of Completion.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Certificates of Completion\PLI Fundamentals of Patent Litigation 2023 Certificate of Completion.pdf","162","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law","99","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law","78","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions","99","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023","104","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections","113","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter01_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter01_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter02_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter02_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter03_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter03_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter04_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter04_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter05_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter05_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter06_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter06_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter07_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter07_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter08_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter08_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter09_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter09_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter10_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Chapter10_Artificial_Intelligence_2023.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_FacultyBios_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_FacultyBios_Artificial_Intelligence_2023.pdf","165","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_FM_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_FM_Artificial_Intelligence_2023.pdf","156","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Index_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_Index_Artificial_Intelligence_2023.pdf","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_TOC_Artificial_Intelligence_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Artificial Intelligence Law\2023\Sections\360069_TOC_Artificial_Intelligence_2023.pdf","157","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions","106","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott","120","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","155","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","155","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\IP Law\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","152","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott","113","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Examples\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","145","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition","122","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections","131","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Faber on Mechanics of Patent Claim Drafting (Seventh Edition).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Faber on Mechanics of Patent Claim Drafting (Seventh Edition).pdf","188","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\About the Author.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\About the Author.pdf","152","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix A - Claim-Drafting Principles and Practice in Claim-Drafting Techniques.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix A - Claim-Drafting Principles and Practice in Claim-Drafting Techniques.pdf","216","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C1 - Primary Sources Patent Office Examples Abstract Ideas.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C1 - Primary Sources Patent Office Examples Abstract Ideas.pdf","203","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C2 - Primary Sources July 2015 Update Subject Matter Eligibility.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C2 - Primary Sources July 2015 Update Subject Matter Eligibility.pdf","209","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix D - Glossary and Index of Patent Terms.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix D - Glossary and Index of Patent Terms.pdf","183","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 1 - Statutory Provisions—Some Basic Principles.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 1 - Statutory Provisions—Some Basic Principles.pdf","190","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 10 - Thoughts on Writing a Claim.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 10 - Thoughts on Writing a Claim.pdf","176","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 2 - Claim Forms and Formats in General.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 2 - Claim Forms and Formats in General.pdf","182","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 3 - Apparatus or Machine Claims.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 3 - Apparatus or Machine Claims.pdf","175","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 4 - Method or Process Claims.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 4 - Method or Process Claims.pdf","172","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 5 - Other Types of Claims.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 5 - Other Types of Claims.pdf","169","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 6 - Composition of Matter Claims—Chemical Cases.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 6 - Composition of Matter Claims—Chemical Cases.pdf","191","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 7 - Claims of Varying Scope.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 7 - Claims of Varying Scope.pdf","171","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 8 - Nonart Rejections.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 8 - Nonart Rejections.pdf","165","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 9 - Claiming Biotechnology Inventions.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 9 - Claiming Biotechnology Inventions.pdf","181","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Dedication.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Dedication.pdf","146","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Front Matter.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Front Matter.pdf","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\In Memoriam - Robert C. Faber.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\In Memoriam - Robert C. Faber.pdf","165","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Index.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Index.pdf","141","True"
